ID,Rank,Category,Copies,Card Name,Set
154,10,Trainer,3,Night Stretcher,SFA 61
154,10,Trainer,1,Counter Catcher,PAR 160
154,10,Trainer,1,Switch,SVI 194
154,10,Trainer,1,Feather Ball,ASR 141
154,10,Trainer,1,Prime Catcher,TEF 157
154,10,Trainer,3,Area Zero Underdepths,SCR 131
154,10,Energy,4,Double Turbo Energy,BRS 151
154,10,Energy,1,Jet Energy,PAL 190
155,11,Pokémon,4,Archeops,SIT 147
155,11,Pokémon,3,Lugia V,SIT 138
155,11,Pokémon,3,Lugia VSTAR,SIT 139
155,11,Pokémon,1,Minccino,TEF 136
155,11,Pokémon,1,Minccino,BRS 124
155,11,Pokémon,2,Cinccino,TEF 137
155,11,Pokémon,2,Lumineon V,BRS 40
155,11,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
155,11,Pokémon,1,Fezandipiti ex,SFA 38
155,11,Pokémon,1,Iron Hands ex,PAR 70
155,11,Pokémon,1,Wellspring Mask Ogerpon ex,TWM 64
155,11,Trainer,3,Iono,PAL 185
155,11,Trainer,3,Professor's Research,SVI 189
155,11,Trainer,3,Boss's Orders,PAL 172
155,11,Trainer,1,Jacq,SVI 175
155,11,Trainer,1,Thorton,LOR 167
155,11,Trainer,4,Ultra Ball,SVI 196
155,11,Trainer,4,Capturing Aroma,SIT 153
155,11,Trainer,2,Nest Ball,SVI 181
155,11,Trainer,2,Great Ball,PAL 183
155,11,Trainer,1,Mesagoza,SVI 178
155,11,Energy,4,Gift Energy,LOR 171
155,11,Energy,4,Jet Energy,PAL 190
155,11,Energy,3,Double Turbo Energy,BRS 151
155,11,Energy,3,Mist Energy,TEF 161
155,11,Energy,1,V Guard Energy,SIT 169
155,11,Energy,1,Legacy Energy,TWM 167
156,12,Pokémon,4,Hoothoot,TEF 126
156,12,Pokémon,4,Noctowl,SCR 115
156,12,Pokémon,3,Duskull,SFA 18
156,12,Pokémon,2,Dusknoir,SFA 20
156,12,Pokémon,3,Terapagos ex,SCR 128
156,12,Pokémon,2,Fan Rotom,SCR 118
156,12,Pokémon,1,Pidgey,OBF 162
156,12,Pokémon,1,Pidgeot ex,OBF 164
156,12,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
156,12,Pokémon,1,Fezandipiti ex,SFA 38
156,12,Trainer,3,Iono,PAL 185
156,12,Trainer,2,Professor's Research,SVI 189
156,12,Trainer,1,Briar,SCR 132
156,12,Trainer,1,Thorton,LOR 167
156,12,Trainer,1,Boss's Orders,PAL 172
156,12,Trainer,4,Nest Ball,SVI 181
156,12,Trainer,4,Rare Candy,SVI 191
156,12,Trainer,3,Ultra Ball,SVI 196
156,12,Trainer,3,Buddy-Buddy Poffin,TEF 144
156,12,Trainer,3,Night Stretcher,SFA 61
156,12,Trainer,1,Feather Ball,ASR 141
156,12,Trainer,1,Energy Loto,ASR 140
156,12,Trainer,1,Prime Catcher,TEF 157
156,12,Trainer,1,Counter Catcher,PAR 160
156,12,Trainer,1,Switch,SVI 194
156,12,Trainer,1,Vitality Band,SVI 197
156,12,Trainer,3,Area Zero Underdepths,SCR 131
156,12,Energy,4,Double Turbo Energy,BRS 151
157,13,Pokémon,3,Klawf,PAR 105
157,13,Pokémon,2,Brute Bonnet,PAR 123
157,13,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
157,13,Pokémon,1,Lumineon V,BRS 40
157,13,Pokémon,1,Squawkabilly ex,PAL 169
157,13,Pokémon,1,Fezandipiti ex,SFA 38
157,13,Pokémon,1,Radiant Hisuian Sneasler,LOR 123
157,13,Trainer,4,Arven,OBF 186
157,13,Trainer,3,Boss's Orders,PAL 172
157,13,Trainer,1,Colress's Tenacity,SFA 57
157,13,Trainer,1,Carmine,TWM 145
157,13,Trainer,1,Iono,PAL 185
157,13,Trainer,4,Nest Ball,SVI 181
157,13,Trainer,4,Ultra Ball,SVI 196
157,13,Trainer,3,Switch Cart,ASR 154
157,13,Trainer,2,Night Stretcher,SFA 61
157,13,Trainer,2,Trekking Shoes,ASR 156
157,13,Trainer,1,Secret Box,TWM 163
157,13,Trainer,1,Hisuian Heavy Ball,ASR 146
157,13,Trainer,1,Energy Loto,ASR 140
157,13,Trainer,1,Lost Vacuum,LOR 162
157,13,Trainer,4,Ancient Booster Energy Capsule,TEF 140
157,13,Trainer,3,Binding Mochi,SFA 55
157,13,Trainer,2,Rescue Board,TEF 159
157,13,Trainer,1,Supereffective Glasses,ASR 152
157,13,Trainer,1,Forest Seal Stone,SIT 156
157,13,Trainer,2,Town Store,OBF 196
157,13,Trainer,1,Artazon,PAL 171
157,13,Energy,4,Double Turbo Energy,BRS 151
157,13,Energy,1,Jet Energy,PAL 190
158,14,Pokémon,4,Hoothoot,TEF 126
158,14,Pokémon,4,Noctowl,SCR 115
158,14,Pokémon,3,Duskull,SFA 18
158,14,Pokémon,2,Dusknoir,SFA 20
158,14,Pokémon,3,Terapagos ex,SCR 128
158,14,Pokémon,2,Fan Rotom,SCR 118
158,14,Pokémon,1,Pidgey,OBF 162
158,14,Pokémon,1,Pidgeot ex,OBF 164
158,14,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
158,14,Pokémon,1,Fezandipiti ex,SFA 38
158,14,Trainer,3,Iono,PAL 185
158,14,Trainer,2,Professor's Research,SVI 189
158,14,Trainer,1,Briar,SCR 132
158,14,Trainer,1,Thorton,LOR 167
158,14,Trainer,1,Boss's Orders,PAL 172
158,14,Trainer,4,Nest Ball,SVI 181
158,14,Trainer,4,Rare Candy,SVI 191
158,14,Trainer,3,Ultra Ball,SVI 196
158,14,Trainer,3,Buddy-Buddy Poffin,TEF 144
158,14,Trainer,3,Night Stretcher,SFA 61
158,14,Trainer,1,Feather Ball,ASR 141
158,14,Trainer,1,Energy Loto,ASR 140
158,14,Trainer,1,Prime Catcher,TEF 157
158,14,Trainer,1,Counter Catcher,PAR 160
158,14,Trainer,1,Switch,SVI 194
158,14,Trainer,1,Vitality Band,SVI 197
158,14,Trainer,3,Area Zero Underdepths,SCR 131
158,14,Energy,4,Double Turbo Energy,BRS 151
159,15,Pokémon,4,Iron Thorns ex,TWM 77
159,15,Trainer,4,Arven,OBF 186
159,15,Trainer,3,Professor's Research,SVI 189
159,15,Trainer,3,Boss's Orders,PAL 172
159,15,Trainer,2,Judge,SVI 176
159,15,Trainer,2,Colress's Tenacity,SFA 57
159,15,Trainer,1,Giovanni's Charisma,MEW 161
159,15,Trainer,4,Pokégear 3.0,SVI 186
159,15,Trainer,4,Pokémon Catcher,SVI 187
159,15,Trainer,4,Crushing Hammer,SVI 168
159,15,Trainer,3,Canceling Cologne,ASR 136
159,15,Trainer,2,Techno Radar,PAR 180
159,15,Trainer,1,Earthen Vessel,PAR 163
159,15,Trainer,1,Lost Vacuum,LOR 162
159,15,Trainer,1,Prime Catcher,TEF 157
159,15,Trainer,1,Energy Loto,ASR 140
159,15,Trainer,1,Enhanced Hammer,TWM 148
159,15,Trainer,3,Future Booster Energy Capsule,TEF 149
159,15,Trainer,1,Technical Machine: Devolution,PAR 177
159,15,Trainer,1,Technical Machine: Turbo Energize,PAR 179
159,15,Trainer,2,Lost City,LOR 161
159,15,Trainer,1,Town Store,OBF 196
159,15,Energy,7,Lightning Energy,SVE 12
159,15,Energy,4,Double Turbo Energy,BRS 151
160,16,Pokémon,4,Snorlax,PGO 55
160,16,Pokémon,2,Mimikyu,PAL 97
160,16,Pokémon,2,Rotom V,LOR 58
160,16,Pokémon,2,Cornerstone Mask Ogerpon ex,TWM 112
160,16,Pokémon,1,Pidgeot V,LOR 137
160,16,Pokémon,1,Chi-Yu ex,PAL 40
160,16,Trainer,4,Arven,OBF 186
160,16,Trainer,3,Miss Fortune Sisters,LOR 164
160,16,Trainer,3,Penny,SVI 183
160,16,Trainer,2,Boss's Orders,PAL 172
160,16,Trainer,2,Eri,TEF 146
160,16,Trainer,1,Team Yell's Cheer,BRS 149
160,16,Trainer,1,Erika's Invitation,MEW 160
160,16,Trainer,1,Xerosic's Machinations,SFA 64
160,16,Trainer,1,Cyllene,ASR 138
160,16,Trainer,4,Counter Catcher,PAR 160
160,16,Trainer,4,Pokégear 3.0,SVI 186
160,16,Trainer,4,Accompanying Flute,TWM 142
160,16,Trainer,4,Nest Ball,SVI 181
160,16,Trainer,2,Pal Pad,SVI 182
160,16,Trainer,1,Hisuian Heavy Ball,ASR 146
160,16,Trainer,1,Switch Cart,ASR 154
160,16,Trainer,1,Night Stretcher,SFA 61
160,16,Trainer,3,Handheld Fan,TWM 150
160,16,Trainer,1,Forest Seal Stone,SIT 156
160,16,Trainer,1,Hero's Cape,TEF 152
160,16,Trainer,1,Bravery Charm,PAL 173
160,16,Trainer,1,Artazon,PAL 171
160,16,Energy,2,Fire Energy,SVE 10
161,1,Pokémon,3,Charmander,MEW 4
161,1,Pokémon,1,Charmeleon,PAF 8
161,1,Pokémon,2,Charizard ex,OBF 125
161,1,Pokémon,2,Pidgey,OBF 162
161,1,Pokémon,2,Pidgeot ex,OBF 164
161,1,Pokémon,1,Duskull,BRS 60
161,1,Pokémon,1,Dusclops,SFA 19
161,1,Pokémon,1,Dusknoir,SFA 20
161,1,Pokémon,1,Rotom V,LOR 58
161,1,Pokémon,1,Lumineon V,BRS 40
161,1,Pokémon,1,Radiant Charizard,CRZ 20
161,1,Pokémon,1,Cleffa,OBF 80
161,1,Pokémon,1,Fezandipiti ex,SFA 38
161,1,Trainer,4,Arven,OBF 186
161,1,Trainer,2,Boss's Orders,PAL 172
161,1,Trainer,2,Iono,PAL 185
161,1,Trainer,1,Professor Turo's Scenario,PAR 171
161,1,Trainer,1,Thorton,LOR 167
161,1,Trainer,4,Buddy-Buddy Poffin,TEF 144
161,1,Trainer,4,Ultra Ball,SVI 196
161,1,Trainer,4,Rare Candy,SVI 191
161,1,Trainer,3,Nest Ball,SVI 181
161,1,Trainer,2,Super Rod,PAL 188
161,1,Trainer,2,Counter Catcher,PAR 160
161,1,Trainer,1,Night Stretcher,SFA 61
161,1,Trainer,1,Hisuian Heavy Ball,ASR 146
161,1,Trainer,1,Lost Vacuum,LOR 162
161,1,Trainer,1,Maximum Belt,TEF 154
161,1,Trainer,1,Defiance Band,SVI 169
161,1,Trainer,1,Forest Seal Stone,SIT 156
161,1,Trainer,1,Collapsed Stadium,BRS 137
161,1,Energy,5,Fire Energy,SVE 10
161,1,Energy,1,Mist Energy,TEF 161
162,2,Pokémon,4,Raging Bolt ex,TEF 123
162,2,Pokémon,4,Teal Mask Ogerpon ex,TWM 25
162,2,Pokémon,1,Fezandipiti ex,SFA 38
162,2,Pokémon,1,Squawkabilly ex,PAL 169
162,2,Trainer,4,Professor Sada's Vitality,PAR 170
162,2,Trainer,1,Boss's Orders,PAL 172
162,2,Trainer,1,Iono,PAL 185
162,2,Trainer,1,Briar,SCR 132
162,2,Trainer,1,Crispin,SCR 133
162,2,Trainer,4,Nest Ball,SVI 181
162,2,Trainer,4,Earthen Vessel,PAR 163
162,2,Trainer,4,Trekking Shoes,ASR 156
162,2,Trainer,3,Pokégear 3.0,SVI 186
162,2,Trainer,3,Pokémon Catcher,SVI 187
162,2,Trainer,3,Energy Retrieval,SVI 171
162,2,Trainer,2,Night Stretcher,SFA 61
162,2,Trainer,1,Prime Catcher,TEF 157
162,2,Trainer,1,Switch Cart,ASR 154
162,2,Trainer,1,Pal Pad,SVI 182
162,2,Trainer,1,Lost Vacuum,LOR 162
162,2,Trainer,3,PokéStop,PGO 68
162,2,Energy,6,Grass Energy,SVE 9
162,2,Energy,3,Lightning Energy,SVE 12
162,2,Energy,3,Fighting Energy,SVE 14
163,3,Pokémon,3,Hoothoot,SCR 114
163,3,Pokémon,3,Noctowl,SCR 115
163,3,Pokémon,3,Duskull,SFA 18
163,3,Pokémon,2,Dusknoir,SFA 20
163,3,Pokémon,3,Terapagos ex,SCR 128
163,3,Pokémon,2,Pidgey,OBF 162
163,3,Pokémon,2,Pidgeot ex,OBF 164
163,3,Pokémon,2,Fan Rotom,SCR 118
163,3,Pokémon,1,Fezandipiti ex,SFA 38
163,3,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
163,3,Trainer,3,Iono,PAL 185
163,3,Trainer,2,Professor's Research,SVI 189
163,3,Trainer,1,Briar,SCR 132
163,3,Trainer,1,Boss's Orders,PAL 172
163,3,Trainer,4,Nest Ball,SVI 181
163,3,Trainer,4,Ultra Ball,SVI 196
163,3,Trainer,4,Rare Candy,SVI 191
163,3,Trainer,3,Buddy-Buddy Poffin,TEF 144
163,3,Trainer,3,Night Stretcher,SFA 61
163,3,Trainer,2,Counter Catcher,PAR 160
163,3,Trainer,1,Prime Catcher,TEF 157
163,3,Trainer,1,Feather Ball,ASR 141
163,3,Trainer,1,Switch,SVI 194
163,3,Trainer,3,Area Zero Underdepths,SCR 131
163,3,Energy,4,Double Turbo Energy,BRS 151
163,3,Energy,1,Jet Energy,PAL 190
164,4,Pokémon,4,Raging Bolt ex,TEF 123
164,4,Pokémon,4,Teal Mask Ogerpon ex,TWM 25
164,4,Pokémon,1,Sandy Shocks,TEF 98
164,4,Pokémon,1,Radiant Greninja,ASR 46
164,4,Pokémon,1,Fezandipiti ex,SFA 38
164,4,Pokémon,1,Squawkabilly ex,PAL 169
164,4,Trainer,4,Professor Sada's Vitality,PAR 170
164,4,Trainer,1,Boss's Orders,PAL 172
164,4,Trainer,1,Iono,PAL 185
164,4,Trainer,4,Earthen Vessel,PAR 163
164,4,Trainer,4,Nest Ball,SVI 181
164,4,Trainer,3,Trekking Shoes,ASR 156
164,4,Trainer,3,Pokémon Catcher,SVI 187
164,4,Trainer,3,Night Stretcher,SFA 61
164,4,Trainer,3,Pokégear 3.0,SVI 186
164,4,Trainer,2,Energy Retrieval,SVI 171
164,4,Trainer,1,Pal Pad,SVI 182
164,4,Trainer,1,Lost Vacuum,LOR 162
164,4,Trainer,1,Switch Cart,ASR 154
164,4,Trainer,1,Prime Catcher,TEF 157
164,4,Trainer,1,Ultra Ball,SVI 196
164,4,Trainer,3,PokéStop,PGO 68
164,4,Energy,6,Grass Energy,SVE 9
164,4,Energy,3,Lightning Energy,SVE 12
164,4,Energy,3,Fighting Energy,SVE 14
165,5,Pokémon,2,Duskull,SFA 18
165,5,Pokémon,2,Dusknoir,SFA 20
165,5,Pokémon,2,Roaring Moon ex,PAR 124
165,5,Pokémon,2,Squawkabilly ex,PAL 169
165,5,Pokémon,1,Darkrai V,ASR 98
165,5,Pokémon,1,Darkrai VSTAR,ASR 99
165,5,Pokémon,1,Roaring Moon,TEF 109
165,5,Pokémon,1,Pecharunt ex,SFA 39
165,5,Pokémon,1,Radiant Greninja,ASR 46
165,5,Pokémon,1,Fezandipiti ex,SFA 38
165,5,Pokémon,1,Lumineon V,BRS 40
165,5,Pokémon,1,Iron Bundle,PAR 56
165,5,Trainer,4,Professor Sada's Vitality,PAR 170
165,5,Trainer,1,Professor's Research,SVI 189
165,5,Trainer,1,Judge,SVI 176
165,5,Trainer,4,Nest Ball,SVI 181
165,5,Trainer,4,Ultra Ball,SVI 196
165,5,Trainer,4,Night Stretcher,SFA 61
165,5,Trainer,4,Dark Patch,ASR 139
165,5,Trainer,3,Trekking Shoes,ASR 156
165,5,Trainer,3,Rare Candy,SVI 191
165,5,Trainer,3,Earthen Vessel,PAR 163
165,5,Trainer,1,Hisuian Heavy Ball,ASR 146
165,5,Trainer,1,Prime Catcher,TEF 157
165,5,Trainer,4,PokéStop,PGO 68
165,5,Energy,7,Darkness Energy,SVE 15
166,6,Pokémon,2,Hoothoot,SCR 114
166,6,Pokémon,2,Noctowl,SCR 115
166,6,Pokémon,2,Origin Forme Palkia V,ASR 39
166,6,Pokémon,2,Origin Forme Palkia VSTAR,ASR 40
166,6,Pokémon,2,Fan Rotom,SCR 118
166,6,Pokémon,2,Terapagos ex,SCR 128
166,6,Pokémon,1,Fezandipiti ex,SFA 38
166,6,Pokémon,1,Radiant Greninja,ASR 46
166,6,Pokémon,1,Mew ex,MEW 151
166,6,Pokémon,1,Lumineon V,BRS 40
166,6,Pokémon,1,Iron Leaves ex,TEF 25
166,6,Pokémon,1,Wellspring Mask Ogerpon ex,TWM 64
166,6,Trainer,4,Irida,ASR 147
166,6,Trainer,2,Iono,PAL 185
166,6,Trainer,2,Boss's Orders,PAL 172
166,6,Trainer,1,Kieran,TWM 154
166,6,Trainer,1,Professor's Research,SVI 189
166,6,Trainer,1,Crispin,SCR 133
166,6,Trainer,4,Nest Ball,SVI 181
166,6,Trainer,3,Ultra Ball,SVI 196
166,6,Trainer,2,Glass Trumpet,SCR 135
166,6,Trainer,2,Night Stretcher,SFA 61
166,6,Trainer,2,Energy Switch,SVI 173
166,6,Trainer,2,Earthen Vessel,PAR 163
166,6,Trainer,1,Prime Catcher,TEF 157
166,6,Trainer,1,Canceling Cologne,ASR 136
166,6,Trainer,1,Counter Catcher,PAR 160
166,6,Trainer,1,Hisuian Heavy Ball,ASR 146
166,6,Trainer,3,Area Zero Underdepths,SCR 131
166,6,Energy,5,Water Energy,SVE 11
166,6,Energy,3,Grass Energy,SVE 9
166,6,Energy,1,Lightning Energy,SVE 12
167,7,Pokémon,3,Regidrago V,SIT 135
167,7,Pokémon,3,Regidrago VSTAR,SIT 136
167,7,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
167,7,Pokémon,2,Dragapult ex,TWM 130
167,7,Pokémon,1,Cleffa,OBF 80
167,7,Pokémon,1,Squawkabilly ex,PAL 169
167,7,Pokémon,1,Giratina VSTAR,LOR 131
167,7,Pokémon,1,Kyurem,SFA 47
167,7,Pokémon,1,Fezandipiti ex,SFA 38
167,7,Pokémon,1,Hawlucha,SVI 118
167,7,Pokémon,1,Hisuian Goodra VSTAR,LOR 136
167,7,Trainer,4,Professor's Research,SVI 189
167,7,Trainer,3,Iono,PAL 185
167,7,Trainer,1,Boss's Orders,PAL 172
167,7,Trainer,4,Nest Ball,SVI 181
167,7,Trainer,4,Ultra Ball,SVI 196
167,7,Trainer,4,Energy Switch,SVI 173
167,7,Trainer,4,Earthen Vessel,PAR 163
167,7,Trainer,2,Super Rod,PAL 188
167,7,Trainer,2,Counter Catcher,PAR 160
167,7,Trainer,1,Prime Catcher,TEF 157
167,7,Trainer,1,Switch,SVI 194
167,7,Trainer,1,Superior Energy Retrieval,PAL 189
167,7,Trainer,1,Temple of Sinnoh,ASR 155
167,7,Trainer,1,Jamming Tower,TWM 153
167,7,Energy,7,Grass Energy,SVE 9
167,7,Energy,2,Fire Energy,SVE 10
168,8,Pokémon,4,Iron Thorns ex,TWM 77
168,8,Trainer,4,Arven,OBF 186
168,8,Trainer,3,Professor's Research,SVI 189
168,8,Trainer,3,Judge,SVI 176
168,8,Trainer,3,Boss's Orders,PAL 172
168,8,Trainer,1,Colress's Tenacity,SFA 57
168,8,Trainer,1,Iono,PAL 185
168,8,Trainer,1,Penny,SVI 183
168,8,Trainer,1,Giovanni's Charisma,MEW 161
168,8,Trainer,4,Pokégear 3.0,SVI 186
168,8,Trainer,4,Crushing Hammer,SVI 168
168,8,Trainer,3,Pokémon Catcher,SVI 187
168,8,Trainer,2,Nest Ball,SVI 181
168,8,Trainer,2,Canceling Cologne,ASR 136
168,8,Trainer,2,Energy Loto,ASR 140
168,8,Trainer,2,Lost Vacuum,LOR 162
168,8,Trainer,1,Prime Catcher,TEF 157
168,8,Trainer,1,Earthen Vessel,PAR 163
168,8,Trainer,3,Future Booster Energy Capsule,TEF 149
168,8,Trainer,1,Technical Machine: Turbo Energize,PAR 179
168,8,Trainer,1,Technical Machine: Devolution,PAR 177
168,8,Trainer,2,Lost City,LOR 161
168,8,Energy,7,Lightning Energy,SVE 12
168,8,Energy,4,Double Turbo Energy,BRS 151
169,9,Pokémon,3,Mimikyu,PAL 97
169,9,Pokémon,2,Pidgey,OBF 162
169,9,Pokémon,2,Pidgeot ex,OBF 164
169,9,Pokémon,1,Rotom V,LOR 58
169,9,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
169,9,Pokémon,1,Terapagos ex,SCR 128
169,9,Pokémon,1,Lumineon V,BRS 40
169,9,Pokémon,1,Luxray V,ASR 50
169,9,Pokémon,1,Sandshrew,MEW 27
169,9,Pokémon,1,Cornerstone Mask Ogerpon ex,TWM 112
169,9,Pokémon,1,Wellspring Mask Ogerpon ex,TWM 64
169,9,Pokémon,1,Genesect,SFA 40
169,9,Trainer,4,Arven,OBF 186
169,9,Trainer,3,Penny,SVI 183
169,9,Trainer,1,Boss's Orders,PAL 172
169,9,Trainer,1,Iono,PAL 185
169,9,Trainer,1,Cyllene,ASR 138
169,9,Trainer,1,Giacomo,PAL 182
169,9,Trainer,1,Eri,TEF 146
169,9,Trainer,1,Thorton,LOR 167
169,9,Trainer,1,Miss Fortune Sisters,LOR 164
169,9,Trainer,4,Nest Ball,SVI 181
169,9,Trainer,3,Ultra Ball,SVI 196
169,9,Trainer,3,Counter Catcher,PAR 160
169,9,Trainer,3,Pal Pad,SVI 182
169,9,Trainer,2,Rare Candy,SVI 191
169,9,Trainer,1,Hisuian Heavy Ball,ASR 146
169,9,Trainer,1,Night Stretcher,SFA 61
169,9,Trainer,1,Buddy-Buddy Poffin,TEF 144
169,9,Trainer,2,Bravery Charm,PAL 173
169,9,Trainer,1,Defiance Vest,PAR 162
169,9,Trainer,1,Forest Seal Stone,SIT 156
169,9,Trainer,1,Technical Machine: Devolution,PAR 177
169,9,Trainer,1,Hero's Cape,TEF 152
169,9,Trainer,1,Lost City,LOR 161
169,9,Energy,2,Mist Energy,TEF 161
169,9,Energy,2,Double Turbo Energy,BRS 151
169,9,Energy,1,Fighting Energy,SVE 14
170,10,Pokémon,4,Dreepy,TWM 128
170,10,Pokémon,3,Drakloak,TWM 129
170,10,Pokémon,3,Dragapult ex,TWM 130
170,10,Pokémon,2,Duskull,BRS 60
170,10,Pokémon,1,Dusclops,SFA 19
170,10,Pokémon,2,Dusknoir,SFA 20
170,10,Pokémon,2,Rotom V,LOR 58
170,10,Pokémon,1,Lumineon V,BRS 40
170,10,Pokémon,1,Fezandipiti ex,SFA 38
170,10,Pokémon,1,Radiant Alakazam,SIT 59
170,10,Pokémon,1,Tatsugiri,TWM 131
170,10,Trainer,4,Arven,OBF 186
170,10,Trainer,2,Iono,PAL 185
170,10,Trainer,1,Crispin,SCR 133
170,10,Trainer,1,Roxanne,ASR 150
170,10,Trainer,1,Boss's Orders,PAL 172
170,10,Trainer,4,Buddy-Buddy Poffin,TEF 144
170,10,Trainer,4,Rare Candy,SVI 191
170,10,Trainer,3,Ultra Ball,SVI 196
170,10,Trainer,3,Nest Ball,SVI 181
170,10,Trainer,2,Earthen Vessel,PAR 163
170,10,Trainer,2,Counter Catcher,PAR 160
170,10,Trainer,1,Night Stretcher,SFA 61
170,10,Trainer,1,Switch,SVI 194
170,10,Trainer,1,Sparkling Crystal,SCR 142
170,10,Trainer,1,Rescue Board,TEF 159
170,10,Trainer,1,Forest Seal Stone,SIT 156
170,10,Trainer,1,Temple of Sinnoh,ASR 155
170,10,Energy,3,Fire Energy,SVE 10
170,10,Energy,3,Psychic Energy,SVE 13
171,11,Pokémon,4,Archeops,SIT 147
171,11,Pokémon,3,Lugia V,SIT 138
171,11,Pokémon,3,Lugia VSTAR,SIT 139
171,11,Pokémon,2,Lumineon V,BRS 40
171,11,Pokémon,1,Minccino,TEF 136
171,11,Pokémon,1,Cinccino,TEF 137
171,11,Pokémon,1,Iron Hands ex,PAR 70
171,11,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
171,11,Pokémon,1,Wyrdeer V,ASR 134
171,11,Pokémon,1,Raikou V,BRS 48
171,11,Pokémon,1,Fezandipiti ex,SFA 38
171,11,Pokémon,1,Squawkabilly ex,PAL 169
171,11,Pokémon,1,Iron Bundle,PAR 56
171,11,Trainer,4,Boss's Orders,PAL 172
171,11,Trainer,3,Professor's Research,SVI 189
171,11,Trainer,2,Iono,PAL 185
171,11,Trainer,1,Jacq,SVI 175
171,11,Trainer,4,Ultra Ball,SVI 196
171,11,Trainer,4,Capturing Aroma,SIT 153
171,11,Trainer,2,Nest Ball,SVI 181
171,11,Trainer,1,Earthen Vessel,PAR 163
171,11,Trainer,2,Mesagoza,SVI 178
171,11,Energy,4,Double Turbo Energy,BRS 151
171,11,Energy,4,Gift Energy,LOR 171
171,11,Energy,4,Jet Energy,PAL 190
171,11,Energy,1,Legacy Energy,TWM 167
171,11,Energy,1,Mist Energy,TEF 161
171,11,Energy,1,V Guard Energy,SIT 169
171,11,Energy,1,Lightning Energy,SVE 12
172,12,Pokémon,3,Gimmighoul,PAR 88
172,12,Pokémon,1,Gimmighoul,PAR 87
172,12,Pokémon,4,Gholdengo ex,PAR 139
172,12,Pokémon,1,Origin Forme Palkia V,ASR 39
172,12,Pokémon,1,Origin Forme Palkia VSTAR,ASR 40
172,12,Pokémon,1,Bidoof,CRZ 111
172,12,Pokémon,1,Bibarel,BRS 121
172,12,Pokémon,1,Radiant Greninja,ASR 46
172,12,Pokémon,1,Fezandipiti ex,SFA 38
172,12,Trainer,3,Ciphermaniac's Codebreaking,TEF 145
172,12,Trainer,2,Boss's Orders,PAL 172
172,12,Trainer,2,Irida,ASR 147
172,12,Trainer,2,Iono,PAL 185
172,12,Trainer,1,Professor Turo's Scenario,PAR 171
172,12,Trainer,4,Superior Energy Retrieval,PAL 189
172,12,Trainer,4,Buddy-Buddy Poffin,TEF 144
172,12,Trainer,4,Nest Ball,SVI 181
172,12,Trainer,3,Earthen Vessel,PAR 163
172,12,Trainer,2,Ultra Ball,SVI 196
172,12,Trainer,2,Night Stretcher,SFA 61
172,12,Trainer,1,Hisuian Heavy Ball,ASR 146
172,12,Trainer,1,Canceling Cologne,ASR 136
172,12,Trainer,1,Prime Catcher,TEF 157
172,12,Trainer,1,Switch,SVI 194
172,12,Trainer,1,Energy Retrieval,SVI 171
172,12,Trainer,1,PokéStop,PGO 68
172,12,Trainer,1,Jamming Tower,TWM 153
172,12,Energy,6,Water Energy,SVE 11
172,12,Energy,4,Metal Energy,SVE 16
173,13,Pokémon,2,Origin Forme Palkia V,ASR 39
173,13,Pokémon,2,Origin Forme Palkia VSTAR,ASR 40
173,13,Pokémon,3,Duskull,BRS 60
173,13,Pokémon,1,Dusclops,SFA 19
173,13,Pokémon,2,Dusknoir,SFA 20
173,13,Pokémon,1,Froakie,OBF 56
173,13,Pokémon,1,Greninja ex,TWM 106
173,13,Pokémon,1,Radiant Greninja,ASR 46
173,13,Pokémon,1,Bloodmoon Ursaluna ex,TWM 141
173,13,Pokémon,1,Squawkabilly ex,PAL 169
173,13,Pokémon,1,Fezandipiti ex,SFA 38
173,13,Pokémon,1,Mew ex,MEW 151
173,13,Trainer,4,Iono,PAL 185
173,13,Trainer,2,Irida,ASR 147
173,13,Trainer,4,Nest Ball,SVI 181
173,13,Trainer,4,Ultra Ball,SVI 196
173,13,Trainer,4,Rare Candy,SVI 191
173,13,Trainer,4,Night Stretcher,SFA 61
173,13,Trainer,3,Trekking Shoes,ASR 156
173,13,Trainer,2,Earthen Vessel,PAR 163
173,13,Trainer,1,Buddy-Buddy Poffin,TEF 144
173,13,Trainer,1,Hisuian Heavy Ball,ASR 146
173,13,Trainer,1,Counter Catcher,PAR 160
173,13,Trainer,1,Prime Catcher,TEF 157
173,13,Trainer,1,Switch,SVI 194
173,13,Trainer,1,Lost Vacuum,LOR 162
173,13,Trainer,3,PokéStop,PGO 68
173,13,Energy,7,Water Energy,SVE 11
174,14,Pokémon,4,Raging Bolt ex,TEF 123
174,14,Pokémon,3,Teal Mask Ogerpon ex,TWM 25
174,14,Pokémon,1,Squawkabilly ex,PAL 169
174,14,Pokémon,1,Fezandipiti ex,SFA 38
174,14,Pokémon,1,Radiant Greninja,ASR 46
